review_id,bank_name,review_text,rating,sentiment_label,sentiment_score,identified_theme(s),keywords
743,Dashen Bank,Its nice but it does not have speed it requires a lot of patience it will not be for a problem,3,Positive,0.8,Transaction Performance,
744,Dashen Bank,It is better if he blinks (ከንግድ ባንክ666).,5,Positive,0.75,No Theme,
745,Dashen Bank,Naysssss,5,Neutral,0.5,No Theme,
746,Dashen Bank,It's good,3,Positive,0.85,No Theme,
747,Dashen Bank,Big love,5,Positive,0.625,No Theme,
748,Dashen Bank,Please decrease app size,4,Neutral,0.5,No Theme,
749,Dashen Bank,It's great,5,Positive,0.9,No Theme,
750,Dashen Bank,Alem Zeleqe,3,Neutral,0.5,No Theme,
751,Dashen Bank,Great Financial App,5,Positive,0.7,No Theme,
752,Dashen Bank,Deshan bank,5,Neutral,0.5,No Theme,
753,Dashen Bank,"Still in love with it but while the app start to open, it takes time pls upgrade & fix the bug.",5,Positive,0.625,Stability & Reliability,
754,Dashen Bank,It's such an amazing app. Truly Dashen bank is always one step ahead of other banks in 🇪🇹 👍,5,Positive,0.5792,No Theme,
755,Dashen Bank,Best App for all users.,5,Positive,1.0,User Interface & Experience,
756,Dashen Bank,I ilke very much,5,Positive,0.63,No Theme,
757,Dashen Bank,"The app suffers from severe performance issues, particularly with response times. The backend seems to have high latency, as the OTP generation and delivery process consistently delays, even after the server acknowledges that it has been sent. API requests frequently fail, returning non-descriptive error messages that lack proper exception handling, making it difficult for users to understand the issue. I know you will gonne say""ehe yedekem hzb teche alteche"", but that it.",1,Negative,0.5731,Account Access Issues; Transaction Performance; Stability & Reliability; User Interface & Experience; Customer Support,
758,Dashen Bank,"The security, cool, every time OTP!! The UI, let's not talk about the UI, But how the heck it says ""offline mode is not available"" something like that, when I enter more than the max amount to transfer. Fellas i am a web dev, this is bad UX. It needs update on the UX. Will see the UI later.",3,Neutral,0.5,Account Access Issues; Transaction Performance; User Interface & Experience; Feature Requests; Security Concerns,
759,Dashen Bank,Select from Sending account option not working when trying to send to other banks,2,Negative,0.5625,Stability & Reliability,
760,Dashen Bank,It's not working,1,Neutral,0.5,Stability & Reliability,
761,Dashen Bank,nice App,5,Positive,0.8,No Theme,
762,Dashen Bank,የአንደኛ ቀዳሚ ምርጫችን ዳሽን ባንክ ሁልጊዜ አንድ እርምጃ ቀዳሚ። የአሞሌ አስጠቃሚ።,5,Neutral,0.5,No Theme,
763,Dashen Bank,በጠም ውደድኩት ስህተት ከለው በጠም መዝገቱ ደስ ብሎኛል,5,Neutral,0.5,No Theme,
764,Dashen Bank,🔥,4,Neutral,0.5,No Theme,
765,Dashen Bank,"Although the application is good, but, it is difficult to get out. The app does not work to get out with the back cursor . Fix it quickly.",1,Positive,0.5667,Stability & Reliability; User Interface & Experience,
766,Dashen Bank,Go,3,Neutral,0.5,No Theme,
767,Dashen Bank,"I like thise app it is smart app,but when i make one mistake it will automatically block",5,Positive,0.6071,Customer Support,
768,Dashen Bank,Suaud,5,Neutral,0.5,No Theme,
769,Dashen Bank,wenderfull,5,Neutral,0.5,No Theme,
770,Dashen Bank,Nice app in Ethiopia,5,Positive,0.8,No Theme,
771,Dashen Bank,simply the best,5,Positive,0.75,No Theme,
772,Dashen Bank,Very nice mob app,3,Positive,0.89,No Theme,
773,Dashen Bank,"I hate this app stack and blackscreen not open as required ,normaly i resigned my job do to this app b/c our salary are depoite by dashen bank",1,Negative,0.7,User Interface & Experience,
774,Dashen Bank,Wow Very Nice App,5,Positive,0.72,No Theme,
775,Dashen Bank,Telebirr agent deposit is not working until now. Please fix it. Fix it fast.,5,Positive,0.6,Stability & Reliability,
776,Dashen Bank,The developers have incorporated biometric login which has made the app very convenient and user friendly. I will now increase my rating as promised,5,Positive,0.6438,Account Access Issues; User Interface & Experience,
777,Dashen Bank,Memekaye miliyoon girmaa,3,Neutral,0.5,No Theme,
778,Dashen Bank,This app is 🤩,5,Neutral,0.5,No Theme,
779,Dashen Bank,Be adjusted this app is not available anytime,5,Negative,0.6,No Theme,
780,Dashen Bank,Super app,5,Positive,0.6667,No Theme,
781,Dashen Bank,"Very poor app! It locked my out without any reason, does not have any conformation or screenshots . And delay when opening of the app. It is just time wasting.",1,Negative,0.825,Account Access Issues; Transaction Performance,
782,Dashen Bank,Best app....,5,Positive,1.0,No Theme,
783,Dashen Bank,wow amole,4,Neutral,0.5,No Theme,
784,Dashen Bank,We,1,Neutral,0.5,No Theme,
785,Dashen Bank,Tye app is mostly good but you should make it be able to save usernames instead of typing every time i want to login,4,Positive,0.8,Account Access Issues; User Interface & Experience; Feature Requests,
786,Dashen Bank,"It's good enough. But, there is slowing in beginning of the App....",5,Positive,0.675,Transaction Performance,
787,Dashen Bank,"Good for safety,take long way though",5,Positive,0.6625,Security Concerns,
788,Dashen Bank,😘,5,Neutral,0.5,No Theme,
789,Dashen Bank,Bad app that not helping me the is not login,1,Negative,0.85,Account Access Issues; Customer Support,
790,Dashen Bank,Best after removal of screelock password,5,Positive,1.0,Account Access Issues,
791,Dashen Bank,"I really don't get how this is the lite version and it is bigger than the og app, ah well it is what it is ig ¯⁠\⁠_😂_⁠/⁠¯",5,Neutral,0.5,Stability & Reliability,
792,Dashen Bank,"Dashen Bank is the gold standard of banking in Ethiopia! The mobile app makes banking convenient and efficient. Plus, the branch services is top-notch, with staff always ready to assist with a smile.",5,Positive,0.6875,Customer Support,
793,Dashen Bank,ማይ,1,Neutral,0.5,No Theme,
794,Dashen Bank,Doesn't work most of the time,1,Positive,0.75,Stability & Reliability,
795,Dashen Bank,that is awesome,5,Positive,1.0,No Theme,
796,Dashen Bank,"It's so boring.... I don't wanna say this but this app so tough to take action. It's take long time and also it's conditional mostly it's not available, in 1 day it's work for 1 or 2 hour .... this bank so huge but de app it's not enough to define your exellence",1,Negative,0.5813,Stability & Reliability,
797,Dashen Bank,Jafare has fyguhfiwudgg,5,Neutral,0.5,No Theme,
798,Dashen Bank,it's fine,5,Positive,0.7083,No Theme,
799,Dashen Bank,This app is very good Nice app people please use this app 😃☺️☺️,5,Positive,0.8775,User Interface & Experience,
800,Dashen Bank,Wow amazing platform 🙏,5,Positive,0.675,No Theme,
801,Dashen Bank,"I tried to log in twice and locked me out. I tried to email them, but no one responded 🙃 please respond to our email back",1,Neutral,0.5,Account Access Issues,
802,Dashen Bank,Why dont update,5,Neutral,0.5,Stability & Reliability,
803,Dashen Bank,This app is so good and its an interesting,3,Positive,0.8,No Theme,
804,Dashen Bank,The best easy banking app ever @ Ethiopia,5,Positive,0.8583,User Interface & Experience,
805,Dashen Bank,Amole lite wow its more easy for use and more secured. I really its one step a head,5,Positive,0.6733,User Interface & Experience; Security Concerns,
806,Dashen Bank,Excellent and Easy to use.,5,Positive,0.8583,User Interface & Experience,
807,Dashen Bank,it's good app I'm using it right now but after it have installed doesn't work fastly and again goes to update..plc fix the problem..,3,Positive,0.6976,Stability & Reliability,
808,Dashen Bank,It's good app,5,Positive,0.85,No Theme,
809,Dashen Bank,Very secured app but after the last update it takes long time to start .pls minimize the start time ppl might have no patience to wait more than 30 seconds just for the app to open ..,5,Positive,0.565,Security Concerns,
810,Dashen Bank,I don't know why I have been stuck with other mobile banking systems when all I needed was amole... I loved it,5,Positive,0.6438,Feature Requests,
811,Dashen Bank,Special for me,5,Positive,0.6786,No Theme,
812,Dashen Bank,Baset app,5,Neutral,0.5,No Theme,
813,Dashen Bank,it is good App,4,Positive,0.85,No Theme,
814,Dashen Bank,Nuuroo usmaan gaamilcom,5,Neutral,0.5,No Theme,
815,Dashen Bank,Very good app,5,Positive,0.955,No Theme,
816,Dashen Bank,Student,5,Neutral,0.5,No Theme,
817,Dashen Bank,Please apply!cardless cash out system🙏,2,Neutral,0.5,No Theme,
818,Dashen Bank,it has a lot of options but it is a slowe while opning by biometric,2,Neutral,0.5,Transaction Performance,
819,Dashen Bank,The last update is not working correctly so i stop using this app betam huwala ker new dashen bank needs to work on its digital app teams,5,Neutral,0.5,Stability & Reliability; Feature Requests,
820,Dashen Bank,How to use application,5,Neutral,0.5,User Interface & Experience,
821,Dashen Bank,cooooolllllll,5,Neutral,0.5,No Theme,
822,Dashen Bank,I prefered you b/cs your service charge is very fair.,5,Positive,0.955,Customer Support,
823,Dashen Bank,Excellent App And Easy To Use Every where.,5,Positive,0.8583,User Interface & Experience,
824,Dashen Bank,ተመችቶናል,4,Neutral,0.5,No Theme,
825,Dashen Bank,The best app,5,Positive,1.0,No Theme,
826,Dashen Bank,Well done Dashen Bank.,4,Neutral,0.5,No Theme,
827,Dashen Bank,"The UI/UX experience is already good, but some minor tweaks in font sizes and color can take it to the top-notch level. Imagine the sheer joy and satisfaction your users will feel when they see the polished and refined interface you've created for them. Don't miss the opportunity to impress them even more with these simple yet impactful changes.",5,Positive,0.7107,Stability & Reliability; User Interface & Experience,
828,Dashen Bank,I m the one here in Dashen bank,5,Neutral,0.5,No Theme,
829,Dashen Bank,improve more,3,Positive,0.75,Feature Requests,
830,Dashen Bank,ለመግባት (login) ቀርፋፋ ነው ።,1,Neutral,0.5,Account Access Issues,
831,Dashen Bank,I like this,3,Neutral,0.5,No Theme,
832,Dashen Bank,Longin fails repeatedly,3,Negative,0.75,No Theme,
833,Dashen Bank,One of the best app I have ever seen it's simple to use,5,Positive,0.75,User Interface & Experience,
834,Dashen Bank,Personal scored,5,Neutral,0.5,No Theme,
835,Dashen Bank,Welcome,4,Positive,0.9,No Theme,
836,Dashen Bank,Needs to be underrated. Bad service,1,Negative,0.85,Customer Support; Feature Requests,
837,Dashen Bank,Easy to use,4,Positive,0.7167,User Interface & Experience,
838,Dashen Bank,Its nice,5,Positive,0.8,No Theme,
839,Dashen Bank,Mudeme,5,Neutral,0.5,No Theme,
840,Dashen Bank,The upgraded Amole lite app is nice. I’ve loved it. But #USSD CANNOT BE ADJUSTED FOR NEW CUSTOMERS ESPECIALLY THOSE WHO DO NOT HAVE SMARTPHONES. YOU NEED TO IMPROVE THIS ONE,5,Positive,0.6795,Feature Requests,
841,Dashen Bank,Past,5,Negative,0.625,No Theme,
842,Dashen Bank,Open,1,Neutral,0.5,No Theme,
843,Dashen Bank,receipt downloading is not avialable in this version,1,Neutral,0.5,Network & Connectivity,
844,Dashen Bank,Not reliable!,1,Neutral,0.5,No Theme,
845,Dashen Bank,The last update doesn't work when you chose account to send money on lower Android version,1,Neutral,0.5,Stability & Reliability,
846,Dashen Bank,Exchange rate is not real,5,Neutral,0.5,Stability & Reliability,
847,Dashen Bank,Good Security,5,Positive,0.85,Security Concerns,
848,Dashen Bank,"It's good app but i can not see the history of transactions on the app and also updated one is not good can't send always says, choose account",5,Positive,0.5875,Transaction Performance,
849,Dashen Bank,Its good,5,Positive,0.85,No Theme,
850,Dashen Bank,Happy day,4,Positive,0.9,No Theme,
851,Dashen Bank,"Disabled taking screenshots so there's no way to share payment confirmation screenshot with people. When you think the app couldn't get any worse, somehow these people find a way to do so.",1,Negative,0.65,Transaction Performance,
852,Dashen Bank,Too technical.,1,Neutral,0.5,No Theme,
853,Dashen Bank,🥰🥰🥰🥰,5,Neutral,0.5,No Theme,
854,Dashen Bank,Fast and secured,5,Positive,0.6,Security Concerns,
855,Dashen Bank,Good but it need additional work it is slow in respond,3,Positive,0.6,Transaction Performance; Feature Requests,
856,Dashen Bank,My best,5,Positive,1.0,No Theme,
857,Dashen Bank,"l am old customer of dashen bank, i started to use this app almost for five month, in those time i didn't saw any negative on this app, its interesting and you can pay and recieve payment easily. from ethiopian banks i give five star its always seek new technology than ever bank.",5,Positive,0.587,Transaction Performance,
858,Dashen Bank,Its nice please add reprint to get the receit,5,Positive,0.8,Feature Requests,
859,Dashen Bank,Amole 100%,5,Neutral,0.5,No Theme,
860,Dashen Bank,I like it this app,4,Neutral,0.5,No Theme,
861,Dashen Bank,Smart and best always !,5,Positive,0.8036,No Theme,
862,Dashen Bank,Dashed Bank A...,5,Neutral,0.5,No Theme,
863,Dashen Bank,ያማችኋል አይሰራም,1,Neutral,0.5,No Theme,
864,Dashen Bank,since i started using this app its speed and reliability is great as well. it incorporates all technologies. I am very impressed with the modern work you are doing with little effort.,5,Positive,0.7266,Transaction Performance,
865,Dashen Bank,"It doesn't work, it keeps saying ""there was a problem submitting your request. Please try again later"" how come banking app service down all the time. It is very irritating.",1,Negative,0.6126,Stability & Reliability; Customer Support,
866,Dashen Bank,Excellent quality Applications Dashen bank for ever,5,Positive,1.0,No Theme,
867,Dashen Bank,Way,5,Neutral,0.5,No Theme,
868,Dashen Bank,This is the most ridiculous thing I have ever seen they are on maintenance everyother day,1,Neutral,0.5,No Theme,
869,Dashen Bank,Well improved!,4,Neutral,0.5,Feature Requests,
870,Dashen Bank,Keeps hanging ..,3,Neutral,0.5,Stability & Reliability,
871,Dashen Bank,It's exceptional,5,Positive,0.8333,No Theme,
872,Dashen Bank,Dashen Bank Amole Lite essy to use and the connection is fast.,5,Positive,0.6,Network & Connectivity,
873,Dashen Bank,Ita fantastic,5,Positive,0.7,No Theme,
874,Dashen Bank,It is best app,5,Positive,1.0,No Theme,
875,Dashen Bank,Top,5,Positive,0.75,No Theme,
876,Dashen Bank,Dashen Bank is App 🥰👌,5,Neutral,0.5,No Theme,
877,Dashen Bank,<> መፈክራችው እና ስራችው አይገናኝም ። በጣም የሚያስጠላ app ነው። ቀድሞ ያልዘመና ነው በአጠቃላይ ጊዜ እና ገንዘብ የሚያከስር app ነው ። keep our time unless uses this app,1,Neutral,0.5,User Interface & Experience,
878,Dashen Bank,I am very comfortable with the efficiency,5,Positive,0.76,No Theme,
879,Dashen Bank,"I tried to use this app for long and failed to do so. Initially, I able to use it even though with difficulty (very slow, need of login and logout) now and then. Then i couldn't use it. I tried to reset with one of the Dashen branch bank but failed",1,Negative,0.594,Account Access Issues; Transaction Performance; User Interface & Experience; Feature Requests,
880,Dashen Bank,⭐️⭐️⭐️⭐️⭐️,5,Neutral,0.5,No Theme,
881,Dashen Bank,Too slow!,1,Negative,0.6875,Transaction Performance,
882,Dashen Bank,a best tecnology appl.,5,Positive,1.0,No Theme,
883,Dashen Bank,This app no working 1 star,1,Neutral,0.5,Stability & Reliability,
884,Dashen Bank,This app works so good. But i don't get it why it never show incoming fund transfer report? Have you notice this?,3,Positive,0.85,Transaction Performance,
885,Dashen Bank,it sስሎው አፕፕ ፕሊስ ቸንግ አንድ ፋሰት,1,Neutral,0.5,No Theme,
886,Dashen Bank,There is always room for improvement and an opportunity to adopt! keep improving and keep evolving. I would love to see external services provided by the Amole app to utilize and actively operate our banking account. Option to invest in ideas that could build Ethiopian creativity. Yosef ke Dallas,4,Positive,0.5611,Customer Support; Feature Requests,
887,Dashen Bank,"Even though I am a long-time Dashen Bank admirer, I find this app hard to use compared to other banks' mobile apps. It has a problem refreshing account balance, I needed to log out and login to see the updated account balance. Overall, user friendliness of the app needs a serious upgrade. I will improve my rating once problems are addressed.",1,Neutral,0.5,Account Access Issues; Stability & Reliability; User Interface & Experience; Feature Requests,
888,Dashen Bank,"very fast ,secure and simply to use i like amole",5,Positive,0.61,Security Concerns,
889,Dashen Bank,Amazing,5,Positive,0.8,No Theme,
890,Dashen Bank,The best of the best app,5,Positive,1.0,No Theme,
891,Dashen Bank,ለአጠቃቀም አመቺ እና ቀላል የሆነ የሞባይል መተግበሪያ ነው ።,5,Neutral,0.5,No Theme,
892,Dashen Bank,It is a reliable and safe application.,5,Positive,0.75,Security Concerns,
893,Dashen Bank,"Best app, it saves traveling cost plus work time forgone. Simply bank in your home and hand 🙏",5,Positive,0.75,Stability & Reliability,
894,Dashen Bank,It is compatible.,4,Neutral,0.5,No Theme,
895,Dashen Bank,It's very good app but always try to open requested update...,4,Positive,0.7275,Stability & Reliability,
896,Dashen Bank,please how can i fix my app it keep saying application error i have tried to uninstall and install again nothing has changed please help,1,Neutral,0.5,Stability & Reliability; Customer Support,
897,Dashen Bank,"It is too slow application than any one of Ethiopian mobile banking apps. Please make it fast, and its feature beautiful. I am a Dashen Bank Customer and user of this app. Thank you.",2,Positive,0.625,Transaction Performance; User Interface & Experience; Feature Requests,
898,Dashen Bank,Not working sometimes,3,Neutral,0.5,Stability & Reliability,
899,Dashen Bank,The best one of the internet banking apps I've come across in Ethiopia. Only thing I would like to see added is the ability to get a receipt after the payment has been payed or transferred. Since it only gives a receipt right at the moment of payment and after that there is no way to get a receipt.,5,Positive,0.6607,Transaction Performance; Feature Requests; Network & Connectivity,
900,Dashen Bank,ምንድን ነው password 🔑 expired የሚለው,5,Neutral,0.5,Account Access Issues,
901,Dashen Bank,Worst app ever all it does is load and fail plus your customer service on front are not supporting,1,Negative,0.7708,Customer Support,
902,Dashen Bank,Best app I used it,1,Positive,1.0,User Interface & Experience,
903,Dashen Bank,Faster secure and best international creadite card is the frist bank ethiopian bank to apply prophational card.,5,Positive,0.7333,Security Concerns,
904,Dashen Bank,Excllent,5,Neutral,0.5,No Theme,
905,Dashen Bank,This is nice adds that I like it.,5,Positive,0.8,Feature Requests,
906,Dashen Bank,It is simple and fast.,5,Neutral,0.5,User Interface & Experience,
907,Dashen Bank,Vary good,2,Positive,0.85,No Theme,
908,Dashen Bank,Amazing banking app.,5,Positive,0.8,No Theme,
909,Dashen Bank,Great app,5,Positive,0.9,No Theme,
910,Dashen Bank,Best app ever,5,Positive,1.0,No Theme,
911,Dashen Bank,Ashabul,5,Neutral,0.5,No Theme,
912,Dashen Bank,Best easy and secure app thank you,5,Positive,0.8056,User Interface & Experience; Security Concerns,
913,Dashen Bank,Best app Ever!,5,Positive,1.0,No Theme,
914,Dashen Bank,"Why not we can pay bill,directly from main account, difficult to transfer repeatedly.",5,Negative,0.5833,Transaction Performance,
915,Dashen Bank,"Aside of some of it's major flows, the worst one yet is that it doesn't give you the full detail of your transaction history. Like the receiver's name and account number. You've to take a screenshot to document it or send it to the receiver as a confirmation.",2,Negative,0.5979,Transaction Performance,
916,Dashen Bank,Good app for use simple and easy,5,Positive,0.6889,User Interface & Experience,
917,Dashen Bank,ባጠቃላይ ባንኩ እወደዋለሁኝ,5,Neutral,0.5,No Theme,
918,Dashen Bank,"Like your slogan, you are one step ahead.",5,Neutral,0.5,No Theme,
919,Dashen Bank,Loved,5,Positive,0.85,No Theme,
920,Dashen Bank,Very good app and secured,5,Positive,0.955,Security Concerns,
921,Dashen Bank,This app is so simple to use and secured. But while generating receipt or ደረሰኝ its required additional app XML viewer or PDF conversion app. Why? Can we view the receipt through jpg viewers?,4,Neutral,0.5,User Interface & Experience; Feature Requests; Security Concerns,
922,Dashen Bank,Not too bad,3,Negative,0.85,No Theme,
923,Dashen Bank,Teribble need a lot of work to improve,1,Neutral,0.5,Feature Requests,
924,Dashen Bank,ምርጥየ,5,Neutral,0.5,No Theme,
925,Dashen Bank,Baheru ጭስ,2,Neutral,0.5,No Theme,
926,Dashen Bank,Wawu,5,Neutral,0.5,No Theme,
927,Dashen Bank,Thank Dashen bank,5,Neutral,0.5,No Theme,
928,Dashen Bank,Simple and secured,5,Neutral,0.5,User Interface & Experience; Security Concerns,
929,Dashen Bank,its nice and easg to use.Also its unique part is very fast,5,Positive,0.7058,Transaction Performance,
930,Dashen Bank,It's just ewww the app overall,2,Neutral,0.5,No Theme,
931,Dashen Bank,Love it,5,Positive,0.75,No Theme,
932,Dashen Bank,Good App.,5,Positive,0.85,No Theme,
933,Dashen Bank,Simplify.,5,Neutral,0.5,No Theme,
934,Dashen Bank,"Abel Balcha, and Abel Solomon, sad to say what is annoying is to read your comment about password. Your comments on password tell your limited knowledge about digital security. Both comments goes against strong security policies; It is meant to protect your assets. Don't be careless on it. Reconsider your review. In a way you are telling how secure this app is. I hope Dashen will respond to disqualify your review points. It is just not fair.",4,Negative,0.5868,Account Access Issues; Security Concerns,
935,Dashen Bank,good👍,4,Neutral,0.5,No Theme,
936,Dashen Bank,"I really enjoy this app because by doing anything it could remind me and saying you logged in with this app, if is not you contact this number.. So I like it",5,Positive,0.7,Customer Support,
937,Dashen Bank,Tell 6836,1,Neutral,0.5,No Theme,
938,Dashen Bank,"The login should be auto filled,",3,Positive,0.7,Account Access Issues,
939,Dashen Bank,የአንድ ጊዜ ምስጥር ቁጥር ቶሎ አይመጣም ብዙ ሰዓት ያስጠብቃል ማሻሻያ ይደረግ,2,Neutral,0.5,No Theme,
940,Dashen Bank,Used balance check app,5,Neutral,0.5,User Interface & Experience,
941,Dashen Bank,Nice so perfect,5,Positive,0.9,No Theme,
942,Dashen Bank,It is easy to use,5,Positive,0.7167,User Interface & Experience,
943,Dashen Bank,This appi is 👍Good,3,Neutral,0.5,No Theme,
944,Dashen Bank,ጥሩ ነው ግን chrom ላይ password save አድርጎ ያቆያል,5,Neutral,0.5,Account Access Issues,
945,Dashen Bank,Thankz,3,Neutral,0.5,No Theme,
946,Dashen Bank,Why should change password it's not good if ur client forget password it can be exhausted for client,2,Negative,0.6875,Account Access Issues; Stability & Reliability,
947,Dashen Bank,OTP not send on time while processing any transactions by this app.,4,Neutral,0.5,Account Access Issues; Transaction Performance,
948,Dashen Bank,"It is simple to use, one annoying thing is, it demands you to change passward frequently and then, when we get confused which passward we used last time, it locks you out, if you put wrong passward and then tells to go to your bank, which may be miles away. Please make the frequency of passward change less frequent.",2,Negative,0.6042,Stability & Reliability; User Interface & Experience,
949,Dashen Bank,good upp,1,Positive,0.85,No Theme,
950,Dashen Bank,Five star,5,Neutral,0.5,No Theme,
951,Dashen Bank,It's amazing app use it!,5,Positive,0.875,User Interface & Experience,
952,Dashen Bank,"I really enjoy using the amole app simple and easy. I hope the developers add card management services like change your pin, disable card and so on other than that I enjoy using amole it's great 👍",5,Positive,0.659,Stability & Reliability; User Interface & Experience; Customer Support; Feature Requests,
953,Dashen Bank,I can't update amole lite and when I try to use the old version it can't log on to my account.,3,Neutral,0.5,Stability & Reliability,
954,Dashen Bank,It's good and easy to user from any branch. I say Continue ahead,5,Positive,0.7833,User Interface & Experience,
955,Dashen Bank,ፈጣን እና ምርጥ ባንክ ነው mobile banking ደሞ በታም ኣሪፍ አና ተሎ የሚደርስ ከሌላ bank የተለየ ነው ቀጥሉበት ፡፡ እናመሰግናለን,5,Neutral,0.5,No Theme,
956,Dashen Bank,This app is not expected from a bank that says they are pioneer in adapting technology.its user interface is worst than other bank its not intuitive at all .it needs lots of work,3,Negative,0.6792,User Interface & Experience; Feature Requests,
957,Dashen Bank,Best Application,5,Positive,1.0,No Theme,
